question_id,topic,difficulty,question,gold_answer,generated_answer,gold_article_keys,retrieved_article_keys,retrieved_citations,token_f1,rouge_l,retrieval_gold_available,citation_present,citation_gold_match,grounded_citation_score,error_type_auto
Q159,Ceza Muhakemesi Hukuku,medium,Duruşmada tutanak tutulmasının amacı nedir?,Duruşmada yapılan işlemlerin ve açıklamaların usulüne uygun biçimde kayda geçirilmesi ve denetlenebilmesi için tutanak tutulur.,"1. **Kısa cevap:**  
Duruşmada tutanak tutulmasının amacı, duruşmada yapılan işlemleri, sözlü açıklamaları ve kararları yazılı olarak belgelemek ve yargılamanın usul kurallarına uygun yapıldığını ispat etmektir.

2. **Şartlar / açıklama:**  
Tutanak, duruşmada yer alan tüm önemli bilgileri içermeli ve yargılama sürecinin şeffaflığı ve hukuki güvencesini sağlamalıdır. Tutanak, mahkeme başkanı veya hâkim ile zabıt kâtibi tarafından imzalanır. Ayrıca, teknik araçlarla yapılan kayıtlar da yazılı tutanağa dönüştürülmelidir. Tutanak, yargılama sürecinin usul kurallarına uygun yapıldığını ve işlem hatası olup olmadığını değerlendirmede temel bir ispat aracıdır.

3. **Dayanak maddeler:**  
- CEZA MUHAKEMESİ KANUNU m.219  
- CEZA MUHAKEMESİ KANUNU m.222  
- HUKUK MUHAKEMELERİ KANUNU m.154  

4. **Not / sınırlılık:**  
Verilen mevzuat bağlamı sadece duruşma tutanaklarının genel amacını ve usulünü açıklamaktadır. Tutanak tutmanın hukuki sonuçları ve özel durumlar bağlamda yer almamaktadır.",1_5_5271_MADDE_219,1_5_5271_MADDE_219; 1_5_6100_MADDE_154; 1_5_1512_MADDE_136; 1_5_1136_MADDE_148; 1_5_5271_MADDE_221; 1_5_5271_MADDE_169; 1_5_5271_MADDE_209; 1_5_5271_MADDE_222; 1_5_5271_MADDE_213; 1_5_6100_MADDE_174,CEZA MUHAKEMESİ KANUNU m.219 | HUKUK MUHAKEMELERİ KANUNU m.154 | NOTERLİK KANUNU m.136 | AVUKATLIK KANUNU m.148 | CEZA MUHAKEMESİ KANUNU m.221 | CEZA MUHAKEMESİ KANUNU m.169 | CEZA MUHAKEMESİ KANUNU m.209 | CEZA MUHAKEMESİ KANUNU m.222 | CEZA MUHAKEMESİ KANUNU m.213 | HUKUK MUHAKEMELERİ KANUNU m.174,0.0863309352517985,0.0863309352517985,1.0,1.0,1.0,1.0,low_answer_overlap
Q184,İş Hukuku,medium,Çağrı üzerine çalışmada çalışma süresi kararlaştırılmamışsa haftalık süre bakımından ne kabul edilir?,Taraflar çalışma süresini kararlaştırmamışsa haftalık çalışma süresi yirmi saat kararlaştırılmış sayılır.,"1. **Kısa cevap:**  
Çağrı üzerine çalışmada, haftalık çalışma süresi taraflarca belirlenmemişse **20 saat** kabul edilir.

2. **Şartlar / açıklama:**  
Çağrı üzerine çalışma sözleşmesinde haftalık çalışma süresi taraflarca belirlenmemişse, **İş Kanunu’nun 14. maddesine** göre bu süre **20 saat** olarak kabul edilir. Bu süre, işçinin işverenden çağrıldığı zamanlarda çalışacağı toplam süreyi ifade eder. Ayrıca, bu süre içinde işçinin günde en az dört saat üst üste çalıştırılması gerekir.

3. **Dayanak maddeler:**  
- **İş Kanunu m.14**

4. **Not / sınırlılık:**  
Bu hüküm yalnızca **çağrı üzerine çalışma** sözleşmeleri için geçerlidir. Diğer çalışma türleri (örneğin tam zamanlı, kısmi süreli, uzaktan çalışma) için farklı süreler söz konusu olabilir.",1_5_4857_MADDE_14,1_5_4857_MADDE_14; 1_5_4857_MADDE_63; 1_5_4857_MADDE_13; 1_5_657_MADDE_99; 1_5_4857_MADDE_41; 1_5_4857_MADDE_76; 1_5_854_MADDE_26; 1_5_6098_MADDE_468; 1_5_4857_MADDE_46; 1_5_4857_MADDE_68,İŞ KANUNU m.14 | İŞ KANUNU m.63 | İŞ KANUNU m.13 | DEVLET MEMURLARI KANUNU m.99 | İŞ KANUNU m.41 | İŞ KANUNU m.76 | DENİZ İŞ KANUNU m.26 | TÜRK BORÇLAR KANUNU m.468 | İŞ KANUNU m.46 | İŞ KANUNU m.68,0.0884955752212389,0.0884955752212389,1.0,1.0,1.0,1.0,low_answer_overlap
Q098,Medeni Hukuk,hard,Elbirliği mülkiyetinin paylı mülkiyete dönüştürülmesi hangi durumda istenebilir?,"Kanunda veya sözleşmede elbirliği mülkiyetinin devamı zorunlu değilse, ortaklardan her biri paylı mülkiyete çevrilmesini isteyebilir.","**Cevap:**

1. **Kısa cevap:**  
Elbirliği mülkiyetinin paylı mülkiyete dönüştürülmesi, bir mirasçının istemi üzerine ve diğer mirasçıların itirazı bulunmadığı durumlarda istenebilir.

2. **Şartlar / açıklama:**  
Bir mirasçı, terekeye dahil malların tamamı veya bir kısmı üzerindeki elbirliği mülkiyetinin paylı mülkiyete dönüştürülmesini isteyebilir. Sulh hâkimi, diğer mirasçılara itiraz bildirmeleri için belirli bir süre verir. Bu süre içinde elbirliği mülkiyetinin devamını haklı kılacak bir itiraz ileri sürülmüşse veya bir mirasçı paylaşma davası açmamışsa, istem reddedilir. Aksiyse, elbirliği mülkiyeti paylı mülkiyete dönüştürülür.

3. **Dayanak maddeler:**  
- TÜRK MEDENİ KANUNU m.644

4. **Not / sınırlılık:**  
Bu düzenleme özellikle mirasçılara uygulanır. Genel bir elbirliği mülkiyeti durumunda (örneğin ortak girişimlerde), bu madde doğrudan uygulanamaz. Paylı mülkiyete geçiş için özel hukuki düzenlemeler veya paydaşlar arasında anlaşmaya varılması gerekebilir.",1_5_4721_MADDE_644,1_5_4721_MADDE_644; 1_5_4721_MADDE_703; 1_5_4721_MADDE_698; 1_5_4721_MADDE_700; 1_5_4721_MADDE_699; 1_5_4721_MADDE_701; 1_5_4721_MADDE_697; 1_5_634_MADDE_7; 1_5_634_MADDE_51; 1_5_4721_MADDE_692,TÜRK MEDENİ KANUNU m.644 | TÜRK MEDENİ KANUNU m.703 | TÜRK MEDENİ KANUNU m.698 | TÜRK MEDENİ KANUNU m.700 | TÜRK MEDENİ KANUNU m.699 | TÜRK MEDENİ KANUNU m.701 | TÜRK MEDENİ KANUNU m.697 | KAT MÜLKİYETİ KANUNU m.7 | KAT MÜLKİYETİ KANUNU m.51 | TÜRK MEDENİ KANUNU m.692,0.0902255639097744,0.0902255639097744,1.0,1.0,1.0,1.0,low_answer_overlap
Q169,Medeni Hukuk,medium,Mirasçılıktan yoksunluk hangi hâllerde doğar?,Mirasbırakana veya yakınlarına karşı ağır suç işleyen ya da mirasbırakanın son arzularını engelleyen kişiler kanunda sayılan hâllerde mirasçılıktan yoksun olur.,"1. **Kısa cevap**  
Mirasçılıktan yoksunluk, mirasbırakanı kasten ve hukuka aykırı olarak öldüren veya öldürmeye teşebbüs eden kişilerde doğar.

2. **Şartlar / açıklama**  
Mirasçılıktan yoksunluk, aşağıdaki hâllerde doğar:  
- Mirasbırakanı kasten ve hukuka aykırı olarak öldürenler,  
- Mirasbırakanı kasten ve hukuka aykırı olarak öldürmeye teşebbüs edenler,  
- Mirasbırakanın ölüme bağlı bir tasarruf yapmasını veya böyle bir tasarruftan dönmesini aldatma, zorlama veya korkutma yoluyla sağlayanlar,  
- Mirasbırakanın artık yeniden yapamayacağı bir durumda ve zamanda ölüme bağlı bir tasarrufu kasten ve hukuka aykırı olarak ortadan kaldıranlar veya bozanlar.  

Bu kişiler, mirasçı olamaz ve ölüme bağlı tasarrufla herhangi bir hak da edinemezler. Ancak, mirastan yoksunluk, mirasbırakanın affıyla ortadan kalkabilir.

3. **Dayanak maddeler**  
- TÜRK MEDENİ KANUNU m.578

4. **Not / sınırlılık**  
Bağlamda sadece mirasçılıktan yoksunluk sebepleriyle ilgili bilgi verilmiştir. Mirasçılıktan çıkarılma veya saklı pay ile ilgili diğer durumlar bu cevap kapsamında değildir.",1_5_4721_MADDE_578,1_5_4721_MADDE_579; 1_5_4721_MADDE_578; 1_5_4721_MADDE_510; 1_5_4721_MADDE_525; 1_5_4721_MADDE_513; 1_5_4721_MADDE_577; 1_5_4721_MADDE_511; 1_5_4721_MADDE_586; 1_5_4721_MADDE_562; 1_5_4721_MADDE_311,TÜRK MEDENİ KANUNU m.579 | TÜRK MEDENİ KANUNU m.578 | TÜRK MEDENİ KANUNU m.510 | TÜRK MEDENİ KANUNU m.525 | TÜRK MEDENİ KANUNU m.513 | TÜRK MEDENİ KANUNU m.577 | TÜRK MEDENİ KANUNU m.511 | TÜRK MEDENİ KANUNU m.586 | TÜRK MEDENİ KANUNU m.562 | TÜRK MEDENİ KANUNU m.311,0.0909090909090909,0.0519480519480519,1.0,1.0,1.0,1.0,low_answer_overlap
Q101,Ticaret Hukuku,medium,Tacir olmanın temel sonuçlarından biri olan basiretli iş adamı gibi davranma yükümlülüğü neyi ifade eder?,"Tacir, ticari faaliyetlerinde sıradan bir kişiden daha yüksek özen göstermeli ve öngörülebilir ticari riskleri dikkate almalıdır.","1. **Kısa cevap**  
Tacir olmanın temel sonuçlarından biri olan ""basiretli iş adamı gibi davranma yükümlülüğü"", tacirin ticari faaliyetlerinde dikkatli, özenli ve ticari usullere uygun hareket etmesi gerektiğini ifade eder.

2. **Şartlar / açıklama**  
Bu yükümlülük, tacirin ticarette profesyonel bir davranış sergilemesini ve ticari kararlarında dikkatli, bilinçli ve hesaplı hareket etmesini zorunlu kılar. Bu, tacirin ticari işlemlerde dürüstlük, özen ve dikkat göstermesi anlamına gelir. Bu yükümlülük, tacirin ticari faaliyetlerinin genelinde geçerlidir ve ticari işlemlerdeki davranışları için bir standart oluşturur.

3. **Dayanak maddeler**  
- **TÜRK TİCARET KANUNU m.18/2**: ""Her tacirin, ticaretine ait bütün faaliyetlerinde basiretli bir iş adamı gibi hareket etmesi gerekir.""

4. **Not / sınırlılık**  
Bu yükümlülük, tacir sıfatına sahip olanlar arasında geçerlidir ve yalnızca ticari faaliyetler kapsamında uygulanır. Basiretli iş adamı gibi davranma yükümlülüğü, genel bir davranış kuralı niteliğindedir ve özel durumlarda yasal sorumluluk doğurabilir.",1_5_6102_MADDE_18,1_5_6102_MADDE_18; 1_5_6102_MADDE_12; 1_5_5237_MADDE_162; 1_5_6102_MADDE_14; 1_5_6102_MADDE_369; 1_5_6098_MADDE_529; 1_5_6098_MADDE_396; 1_5_6102_MADDE_626; 1_5_6098_MADDE_526; 1_5_6102_MADDE_13,TÜRK TİCARET KANUNU m.18 | TÜRK TİCARET KANUNU m.12 | TÜRK CEZA KANUNU m.162 | TÜRK TİCARET KANUNU m.14 | TÜRK TİCARET KANUNU m.369 | TÜRK BORÇLAR KANUNU m.529 | TÜRK BORÇLAR KANUNU m.396 | TÜRK TİCARET KANUNU m.626 | TÜRK BORÇLAR KANUNU m.526 | TÜRK TİCARET KANUNU m.13,0.0927152317880794,0.0927152317880794,1.0,1.0,1.0,1.0,low_answer_overlap
Q164,Medeni Hukuk,medium,Yerleşim yeri neye göre belirlenir?,Bir kimsenin sürekli kalma niyetiyle oturduğu yer onun yerleşim yeridir.,"1. **Kısa cevap**  
Yerleşim yeri, bir kişinin sürekli kalma niyetiyle oturduğu yerdir.

2. **Şartlar / açıklama**  
Yerleşim yeri, kişinin sürekli kalma niyetiyle oturduğu yer olarak belirlenir. Bu tanıma göre, bir kişi aynı anda birden fazla yerleşim yeri sahibi olamaz. Ancak ticari ve sanayi kuruluşlar bu kuraldan muaftır. Ayrıca, yerleşim yerinin değiştirilmesi veya yeni bir yerleşim yerinin edinilmesi durumlarında, eski yerleşim yeri iptal edilir veya yeni yerleşim yeri edinilir. Yabancı ülkedeki yerleşim yerini bırakan ancak Türkiye'de henüz yerleşim yeri edinmemiş olan kişiler için, hâlen oturdukları yer yerleşim yeri sayılır.

3. **Dayanak maddeler**  
- **TÜRK MEDENİ KANUNU m.19**  
- **TÜRK MEDENİ KANUNU m.20**  
- **HUKUK MUHAKEMELERİ KANUNU m.6**

4. **Not / sınırlılık**  
Yukarıdaki açıklama yalnızca verilen mevzuat bağlamına dayanmaktadır. Ticari ve sanayi kuruluşlar için farklı uygulamalar söz konusu olabilir. Yerleşim yeri kavramı, hukuki süreçlerde (örneğin yetkili mahkeme belirlemede) önemli bir rol oynar.",1_5_4721_MADDE_19,1_5_4721_MADDE_19; 1_5_6100_MADDE_6; 1_5_4721_MADDE_21; 1_5_4721_MADDE_51; 1_5_4721_MADDE_20; 1_5_5718_MADDE_3; 1_5_5543_MADDE_16; 1_5_4721_MADDE_433; 1_5_5543_MADDE_3; 1_5_3083_MADDE_14,TÜRK MEDENİ KANUNU m.19 | HUKUK MUHAKEMELERİ KANUNU m.6 | TÜRK MEDENİ KANUNU m.21 | TÜRK MEDENİ KANUNU m.51 | TÜRK MEDENİ KANUNU m.20 | MİLLETLERARASI ÖZEL HUKUK VE USUL HUKUKU HAKKINDA KANUN m.3 | İSKÂN KANUNU m.16 | TÜRK MEDENİ KANUNU m.433 | İSKÂN KANUNU m.3 | SULAMA ALANLARINDA ARAZİ DÜZENLENMESİNE DAİR TARIM REFORMU KANUNU m.14,0.0933333333333333,0.0933333333333333,1.0,1.0,1.0,1.0,low_answer_overlap
Q186,İş Hukuku,medium,İşverenin ücret ödeme borcunun temel içeriği nedir?,"İşveren, işçiye yaptığı iş karşılığında sözleşme veya kanun hükümlerine uygun ücret ödemekle yükümlüdür.","**Cevap:**

1. **Kısa cevap:**  
İşverenin ücret ödeme borcu, işçiye sözleşmede veya toplu iş sözleşmesinde belirlenen ücreti ödemekten, sözleşmede hüküm bulunmayan hallerde ise asgari ücretten az olmamak üzere emsal ücreti ödemekten ibarettir.

2. **Şartlar / açıklama:**  
İşverenin ücret ödeme borcu, işçinin iş sözleşmesi çerçevesinde yerine getirdiği iş karşılığı doğar. Bu borcun temel içeriği, işçinin çalıştığı süre ve niteliğe uygun olarak belirlenen ücretin ödenmesidir. Sözleşme veya toplu iş sözleşmesinde ücret belirlenmemişse, işveren emsal ücreti ödemekle yükümlüdür ve bu ücret asgari ücretten az olamaz. Ayrıca, ücretin ödeme zamanı genellikle her ayın sonunda olmakla birlikte, bu süre daha kısa yapılabilir.

3. **Dayanak maddeler:**  
- **TÜRK BORÇLAR KANUNU m.401:** İşveren, işçiye sözleşmede veya toplu iş sözleşmesinde belirlenen ücreti ödemekle yükümlüdür. Sözleşmede hüküm bulunmayan hâllerde ise, asgari ücretten az olmamak üzere emsal ücreti ödemekle yükümlüdür.  
- **TÜRK BORÇLAR KANUNU m.406:** Aksine âdet olmadıkça, işçiye ücreti her ayın sonunda ödenir.  
- **İŞ KANUNU m.32:** Ücret, işçinin çalıştığı iş karşılığı işveren tarafından ödenen paradır ve genellikle ayda bir ödenir.

4. **Not / sınırlılık:**  
Bu cevap, verilen mevzuat bağlamına dayanmaktadır. Bağlamda yer alan diğer maddeler, ücretin ödeme şekli, banka hesabına yatırılması gibi konuları da kapsasa da, soruya doğrudan cevap veren temel dayanak",1_5_4857_MADDE_32,1_5_6098_MADDE_401; 1_5_6098_MADDE_400; 1_5_6098_MADDE_412; 1_5_6098_MADDE_467; 1_5_6098_MADDE_407; 1_5_6098_MADDE_454; 1_5_6098_MADDE_408; 1_5_6098_MADDE_411; 1_5_4857_MADDE_32; 1_5_6098_MADDE_406,TÜRK BORÇLAR KANUNU m.401 | TÜRK BORÇLAR KANUNU m.400 | TÜRK BORÇLAR KANUNU m.412 | TÜRK BORÇLAR KANUNU m.467 | TÜRK BORÇLAR KANUNU m.407 | TÜRK BORÇLAR KANUNU m.454 | TÜRK BORÇLAR KANUNU m.408 | TÜRK BORÇLAR KANUNU m.411 | İŞ KANUNU m.32 | TÜRK BORÇLAR KANUNU m.406,0.0952380952380952,0.0761904761904761,1.0,1.0,1.0,1.0,low_answer_overlap
Q124,Anayasa Hukuku,easy,Yargı yetkisi Anayasa'ya göre kim tarafından kullanılır?,Yargı yetkisi Türk Milleti adına bağımsız ve tarafsız mahkemelerce kullanılır.,"1. **Kısa cevap**  
Yargı yetkisi, Türk Milleti adına bağımsız ve tarafsız mahkemelerce kullanılır.

2. **Şartlar / açıklama**  
Anayasa'ya göre, yargı yetkisi doğrudan Türk Milleti'ne aittir; ancak bu yetki, bağımsız ve tarafsız mahkemeler aracılığıyla kullanılır. Bu mahkemeler, herhangi bir siyasi, idari veya yasama organu tarafından etkilenmeden hukuka ve Anayasa'ya göre karar verir.

3. **Dayanak maddeler**  
- **TÜRKİYE CUMHURİYETİ ANAYASASI m.9**  
  *Metin:* ""Yargı yetkisi, Türk Milleti adına bağımsız ve tarafsız mahkemelerce kullanılır.""

4. **Not / sınırlılık**  
Bu cevap yalnızca verilen bağlamdaki mevzuat metninden çıkarılmıştır. Bağlamda yargı yetkisinin doğrudan Türk Milleti'ne ait olduğu, ancak bu yetkinin mahkemeler aracılığıyla kullanıldığı ifade edilmiştir. Anayasa Mahkemesi gibi özel mahkemelerin görevleri bağlamda da yer almakla birlikte, bu sorunun genel yargı yetkisi açısından cevabı yukarıdaki maddeye dayanmaktadır.",1_5_2709_MADDE_9,1_5_2709_MADDE_9; 1_5_2709_MADDE_8; 1_5_2709_MADDE_138; 1_5_2802_MADDE_4; 1_5_6216_MADDE_3; 1_5_2709_MADDE_6; 1_5_2709_MADDE_37; 1_5_2709_MADDE_148; 1_5_6216_MADDE_45; 1_5_6216_MADDE_2,TÜRKİYE CUMHURİYETİ ANAYASASI m.9 | TÜRKİYE CUMHURİYETİ ANAYASASI m.8 | TÜRKİYE CUMHURİYETİ ANAYASASI m.138 | HAKİMLER VE SAVCILAR KANUNU m.4 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.3 | TÜRKİYE CUMHURİYETİ ANAYASASI m.6 | TÜRKİYE CUMHURİYETİ ANAYASASI m.37 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.45 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.2,0.150375939849624,0.150375939849624,1.0,1.0,1.0,1.0,acceptable_automatic
Q162,Medeni Hukuk,easy,Hak ehliyeti neyi ifade eder?,Her insanın hak ehliyeti vardır; buna göre bütün insanlar hukuk düzeninin sınırları içinde haklara ve borçlara ehil olmada eşittir.,"1. **Kısa cevap**  
Hak ehliyeti, bir kişinin hukuk düzeni çerçevesinde haklara sahip olup, bu haklardan yararlanabilmesini ve borçlara ehil olabilmesini sağlayan hukuki durumdur.

2. **Şartlar / açıklama**  
Her insan doğuştan hak ehliyetine sahiptir. Bu ehliyet, hukuk düzeninin sınırları içinde, kişilerin haklara ve borçlara sahip olmalarını ve bu hak ve borçlardan yararlanmalarını sağlar. Hak ehliyeti, fiil ehliyetinden farklıdır; fiil ehliyeti, bir kişinin kendi adı ve kendi fiilleriyle hukuki sonuçlar doğurabilmesini sağlar. Hak ehliyeti doğuştan başlar ve ölümle sona erer.

3. **Dayanak maddeler**  
- **TÜRK MEDENİ KANUNU m.8**  
- **TÜRK MEDENİ KANUNU m.28**  
- **TÜRK MEDENİ KANUNU m.47**  

4. **Not / sınırlılık**  
Hak ehliyeti, tüzel kişiler için de geçerlidir; ancak bu kişiler, insanlara özgü niteliklere (örneğin cinsiyet, yaş) bağlı olan haklardan yararlanamazlar. Tüzel kişilerin hak ehliyeti, kanunlarda özel hükümlerle belirlenir.",1_5_4721_MADDE_8,1_5_4721_MADDE_8; 1_5_4721_MADDE_7; 1_5_4721_MADDE_28; 1_5_4721_MADDE_47; 1_5_4721_MADDE_48; 1_5_5718_MADDE_9; 1_5_6100_MADDE_51; 1_5_6100_MADDE_50; 1_5_4721_MADDE_9; 1_5_4721_MADDE_13,TÜRK MEDENİ KANUNU m.8 | TÜRK MEDENİ KANUNU m.7 | TÜRK MEDENİ KANUNU m.28 | TÜRK MEDENİ KANUNU m.47 | TÜRK MEDENİ KANUNU m.48 | MİLLETLERARASI ÖZEL HUKUK VE USUL HUKUKU HAKKINDA KANUN m.9 | HUKUK MUHAKEMELERİ KANUNU m.51 | HUKUK MUHAKEMELERİ KANUNU m.50 | TÜRK MEDENİ KANUNU m.9 | TÜRK MEDENİ KANUNU m.13,0.1517241379310344,0.1241379310344827,1.0,1.0,1.0,1.0,acceptable_automatic
Q082,Ceza Muhakemesi Hukuku,medium,Tutuklama nedeni sayılabilecek hâller nelerdir?,"Şüpheli veya sanığın kaçması, saklanması ya da kaçacağı şüphesini uyandıran somut olgular ile delilleri yok etme, gizleme veya tanık ve mağdur üzerinde baskı girişiminde bulunma ihtimali tutuklama nedeni sayılabilir.","1. **Kısa cevap:**  
Tutuklama nedeni sayılabilecek hâller arasında şüphelinin kaçma, delilleri yok etme, tanıklara baskı yapma gibi davranışlarda bulunma ihtimali veya belirli ciddi suçlarda kuvvetli şüphe bulunması yer alır.

2. **Şartlar / açıklama:**  
Tutuklama kararı, kuvvetli suç şüphesinin varlığını gösteren somut delillerin ve bir tutuklama nedeninin bulunması halinde verilebilir. Tutuklama nedeni, şüphelinin kaçma ihtimali, delilleri yok etme, tanıklara baskı yapma gibi davranışlarda bulunma ihtimali veya belirli ciddi suçlarda kuvvetli şüphe bulunması durumunda var sayılabilir. Bu suçlar arasında soykırım, insan ticareti, kasten öldürme, işkence, cinsel saldırı, uyuşturucu ticareti gibi ciddi suçlar yer alır.

3. **Dayanak maddeler:**  
- CEZA MUHAKEMESİ KANUNU m.100  
- TÜRKİYE CUMHURİYETİ ANAYASASI m.19  

4. **Not / sınırlılık:**  
Tutuklama kararı, işin önemi ve ceza ölçüsüyle orantılı olmaması durumunda verilemez. Ayrıca, adli para cezasını gerektiren suçlarda veya hapis cezasının üst sınırı iki yıldan fazla olmayan suçlarda tutuklama kararı verilemez.",1_5_5271_MADDE_100,1_5_5271_MADDE_100; 1_5_5271_MADDE_141; 1_5_2709_MADDE_19; 1_5_5271_MADDE_90; 1_3_1632_MADDE_13; 1_5_4721_MADDE_432; 1_5_5275_MADDE_111; 1_5_5271_MADDE_101; 1_5_5271_MADDE_109; 1_5_5271_MADDE_91,CEZA MUHAKEMESİ KANUNU m.100 | CEZA MUHAKEMESİ KANUNU m.141 | TÜRKİYE CUMHURİYETİ ANAYASASI m.19 | CEZA MUHAKEMESİ KANUNU m.90 | ASKERİ CEZA KANUNU m.13 | TÜRK MEDENİ KANUNU m.432 | CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.111 | CEZA MUHAKEMESİ KANUNU m.101 | CEZA MUHAKEMESİ KANUNU m.109 | CEZA MUHAKEMESİ KANUNU m.91,0.1538461538461538,0.1065088757396449,1.0,1.0,1.0,1.0,acceptable_automatic
Q185,İş Hukuku,medium,Deneme süresi en çok ne kadar olabilir?,Taraflar deneme süresini en çok iki ay olarak kararlaştırabilir; toplu iş sözleşmeleriyle bu süre dört aya kadar uzatılabilir.,"1. **Kısa cevap**  
Deneme süresi genel olarak en çok **iki aydır**. Ancak bazı özel durumlarda bu süre farklı olabilir.

2. **Şartlar / açıklama**  
Deneme süresi genel olarak iş sözleşmeleri ve hizmet sözleşmeleri kapsamında en fazla iki ay olabilir. Ancak deniz iş sözleşmeleri özel bir durum teşkil eder ve burada deneme süresi en fazla bir aydır. Ayrıca, toplu iş sözleşmeleri ile deneme süresi dört aya kadar uzatılabilmektedir.

3. **Dayanak maddeler**  
- **İŞ KANUNU m.15**: Taraflarca iş sözleşmesine bir deneme kaydı konulduğunda, bunun süresi en çok iki ay olabilir. Ancak deneme süresi toplu iş sözleşmeleriyle dört aya kadar uzatılabilir.  
- **TÜRK BORÇLAR KANUNU m.454**: Deneme süresi için ödenecek ücret, serbestçe kararlaştırılabilir. Ancak, deneme süresi iki ayı geçemez.  
- **TÜRK BORÇLAR KANUNU m.433**: Taraflar, hizmet sözleşmesine iki ayı aşmamak koşuluyla deneme süresi koyabilirler.  
- **DENİZ İŞ KANUNU m.10**: Süresi belirsiz olmayan hizmet akitlerinde deneme süresi en çok bir aydır.

4. **Not / sınırlılık**  
Deneme süresinin uzunluğu iş sözleşmesinin türüne ve uygulanan mevzuata bağlıdır. Deniz iş sözleşmeleri özel bir hukuk düzenine tabidir ve burada deneme süresi diğer iş sözleşmelerinden farklıdır. Toplu iş sözleşmeleri ile deneme süresi uzatılabileceği için bu durum özel olarak belirtilmiştir.",1_5_4857_MADDE_15,1_5_854_MADDE_10; 1_5_4857_MADDE_15; 1_5_6098_MADDE_454; 1_5_3308_MADDE_14; 1_5_6098_MADDE_433; 1_5_6098_MADDE_432; 1_5_6356_MADDE_35; 1_5_6098_MADDE_468; 1_5_2886_MADDE_64; 1_5_4458_MADDE_130,DENİZ İŞ KANUNU m.10 | İŞ KANUNU m.15 | TÜRK BORÇLAR KANUNU m.454 | MESLEKİ EĞİTİM KANUNU m.14 | TÜRK BORÇLAR KANUNU m.433 | TÜRK BORÇLAR KANUNU m.432 | SENDİKALAR VE TOPLU İŞ SÖZLEŞMESİ KANUNU m.35 | TÜRK BORÇLAR KANUNU m.468 | DEVLET İHALE KANUNU m.64 | GÜMRÜK KANUNU m.130,0.1538461538461538,0.1153846153846153,1.0,1.0,1.0,1.0,acceptable_automatic
